SALESDOCUMENT,SALESOFFICE,SALESGROUP,CUSTOMERPAYMENTTERMS,SHIPPINGCONDITION,SALESDOCUMENTTYPE,SALESORGANIZATION,DISTRIBUTIONCHANNEL,ORGANIZATIONDIVISION,BILLINGCOMPANYCODE,TRANSACTIONCURRENCY,CREATIONDATE,CREATIONTIME,HEADERINCOTERMSCLASSIFICATION,SALESDOCUMENTITEM,PLANT,SHIPPINGPOINT,SALESDOCUMENTITEMCATEGORY,PRODUCT,SOLDTOPARTY,SHIPTOPARTY,BILLTOPARTY,PAYERPARTY,ITEMINCOTERMSCLASSIFICATION,ADDRESSID_SOLDTOPARTY,ADDRESSID_BILLTOPARTY,ADDRESSID_PAYERPARTY,ADDRESSID_SHIPTOPARTY
1984710,10,341,3,5,TA,4200,10,10,DK20,DKK,02-01-2018,10:42:13,FCA,60,4200,4200,TAN,2310966888,6730549452,6730549452,6730549452,6730549452,FCA,3000538233,3000538233,3000538233,3000538233
1984710,10,341,3,5,TA,4200,10,10,DK20,DKK,02-01-2018,10:42:13,FCA,70,4200,4200,TAN,5844658227,6730549452,6730549452,6730549452,6730549452,FCA,3000538233,3000538233,3000538233,3000538233
1984710,10,341,3,5,TA,4200,10,10,DK20,DKK,02-01-2018,10:42:13,FCA,80,4200,4200,TAN,2265542655,6730549452,6730549452,6730549452,6730549452,FCA,3000538233,3000538233,3000538233,3000538233
1984711,10,209,112,1,TA,10,10,10,D011,EUR,02-01-2018,10:43:31,DDP,10,1,1,TAN,9577740758,3948918414,3948918414,3948918414,3948918414,DDP,3000206765,3000206765,3000206765,3000206765
1984712,10,252,32,99,ZMUN,2200,10,10,D300,EUR,02-01-2018,10:42:19,DDP,10,2200,2202,ZMUK,1125822247,7143172224,7143172224,7143172224,7143172224,DDP,3000207627,3000207627,3000207627,3000207627
1984712,10,252,32,99,ZMUN,2200,10,10,D300,EUR,02-01-2018,10:42:19,DDP,20,2200,2202,ZMUK,6956215128,7143172224,7143172224,7143172224,7143172224,DDP,3000207627,3000207627,3000207627,3000207627
1984713,10,302,591,1,ZPRO,300,90,10,NL30,EUR,02-01-2018,10:45:30,DDP,10,310,300,TAN,960693750,2370675929,2370675929,5229307829,2370675929,DDP,3000609537,3000434914,3000609537,3000609537
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,10,1,1,TAN,8150594218,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,20,1,1,ZTCH,8150594218,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,30,1,1,TAN,755061400,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,40,1,1,ZTCH,755061400,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,50,1,1,TAN,3990697378,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984714,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,10:42:38,DDP,60,1,1,ZTCH,3990697378,1678542847,1678542847,9198940849,9198940849,DDP,3000207254,3000458026,3000458026,3000207254
1984715,10,302,591,1,TA,300,90,10,NL30,EUR,02-01-2018,10:46:52,DDP,10,310,300,TAN,960693750,2370675929,2370675929,5229307829,2370675929,DDP,3000609537,3000434914,3000609537,3000609537
1984715,10,302,591,1,TA,300,90,10,NL30,EUR,02-01-2018,10:46:52,DDP,20,310,300,TAN,960693750,2370675929,2370675929,5229307829,2370675929,DDP,3000609537,3000434914,3000609537,3000609537
1984716,10,252,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,10:47:26,DDP,10,1300,1301,ZMUK,1109926869,7143172224,7143172224,7143172224,7143172224,DDP,3000207627,3000207627,3000207627,3000207627
1984717,10,237,3,1,TA,1300,10,10,D015,EUR,02-01-2018,10:48:05,DDP,10,1300,1300,TAN,1906721826,7443985412,5980863196,7443985412,7443985412,DDP,3000222324,3000222324,3000222324,3000222326
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,10,5900,5902,ZMUK,5210420830,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,20,5900,5902,ZMUK,9514980966,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,30,5900,5902,ZMUK,5200544042,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,40,5900,5902,ZMUK,3835236528,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,50,5900,5902,ZMUK,4137365889,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984718,10,,54,98,ZMUN,5900,10,10,D060,EUR,02-01-2018,10:46:04,DDP,60,5900,5902,ZMUK,4026680959,5411845853,5411845853,5411845853,5411845853,DDP,3001129563,3001129563,3001129563,3001129563
1984719,10,303,3,1,TA,10,10,10,D011,EUR,02-01-2018,10:55:39,DDP,10,1,1,TAN,7387068694,3512424109,6436929449,6457079333,3512424109,DDP,3000436539,3000495920,3000436539,3000634729
1984720,10,421,E5,1,TA,10,10,10,D011,EUR,02-01-2018,10:57:08,DDP,10,1,1,TAN,6072385633,2848039560,2848039560,9816893266,9816893266,DDP,3000206902,3000265989,3000265989,3000206902
1984720,10,421,E5,1,TA,10,10,10,D011,EUR,02-01-2018,10:57:08,DDP,20,1,1,ZTCH,6072385633,2848039560,2848039560,9816893266,9816893266,DDP,3000206902,3000265989,3000265989,3000206902
1984721,10,503,,99,ZMUN,2000,10,10,PL20,PLN,02-01-2018,10:55:07,DDP,10,2000,2002,ZMUK,7680475531,7310045933,3113719850,7310045933,7310045933,DDP,3000606821,3000606821,3000606821,3000598368
1984722,10,322,128,1,TA,10,10,10,D011,EUR,02-01-2018,10:57:43,DDP,10,1,1,TAN,459579549,3576970673,3576970673,3576970673,3576970673,DDP,3000207147,3000207147,3000207147,3000207147
1984723,10,322,128,1,TA,1300,10,10,D015,EUR,02-01-2018,10:59:38,DDP,10,1300,1300,TAN,2833361945,3576970673,3576970673,3576970673,3576970673,DDP,3000207147,3000207147,3000207147,3000207147
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,10,1,1,TAN,11962274,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,20,1,1,TAN,8642043253,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,30,1,1,TAN,2267719903,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,40,1,1,TAN,5983414292,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,50,1,1,TAN,1734939458,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,60,1,1,TAN,4758415073,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984724,10,534,EV20,25,TA,10,10,10,D011,EUR,02-01-2018,10:51:35,FOB,70,1,1,TAN,4267106284,5260699683,5260699683,5260699683,5260699683,FOB,3000500318,3000500318,3000500318,3000500318
1984725,10,266,32,98,ZMUN,300,10,10,NL30,EUR,02-01-2018,11:04:10,DDP,10,310,302,ZMUK,913348807,9339024510,3861309655,9339024510,9339024510,DDP,3000215418,3000215418,3000215418,3000356581
1984726,10,209,232,5,TA,300,10,10,NL30,EUR,02-01-2018,11:03:39,EXW,10,310,301,TAN,2474072045,8154968605,3131184188,8154968605,8154968605,EXW,3000207477,3000207477,3000207477,3000210700
1984727,10,705,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,10:57:21,DDP,10,1,MUST,ZMUK,157179248,4742731422,4742731422,4742731422,4742731422,DDP,3000209037,3000209037,3000209037,3000209037
1984727,10,705,32,98,ZMUN,10,10,10,D011,EUR,02-01-2018,10:57:21,DDP,20,1,MUST,ZMUK,7032860301,4742731422,4742731422,4742731422,4742731422,DDP,3000209037,3000209037,3000209037,3000209037
1984728,10,266,32,98,ZMUN,300,10,10,NL30,EUR,02-01-2018,11:06:42,DDP,10,310,302,ZMUK,913348807,9339024510,3861309655,9339024510,9339024510,DDP,3000215418,3000215418,3000215418,3000356581
1984729,10,341,32,13,TA,4200,10,10,DK20,DKK,02-01-2018,11:06:56,DDP,10,4200,4200,TAN,7470074414,8738262657,8738262657,1417658093,1417658093,DDP,3000538074,3000222178,3000222178,3000538074
1984729,10,341,32,13,TA,4200,10,10,DK20,DKK,02-01-2018,11:06:56,DDP,20,4200,4200,TAN,9583076500,8738262657,8738262657,1417658093,1417658093,DDP,3000538074,3000222178,3000222178,3000538074
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,10,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,20,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,30,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,40,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,50,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984730,10,706,3,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:03:24,DDP,60,1,MUST,ZMUK,2927388883,6200750416,6200750416,6200750416,6200750416,DDP,3000457069,3000457069,3000457069,3000457069
1984731,10,705,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:09:35,DDP,10,1,MUST,ZMUK,1794186523,4742731422,4742731422,4742731422,4742731422,DDP,3000209037,3000209037,3000209037,3000209037
1984732,10,250,33,1,TA,10,10,10,D011,EUR,02-01-2018,11:06:27,DDP,10,1,1,TAN,381890430,6037718172,1778633738,9198940849,9198940849,DDP,3000206866,3000458026,3000458026,3000445328
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,10,1,1,TAN,6190275321,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,20,1,1,ZTCH,6190275321,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,30,1,1,TAN,375754862,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,40,1,1,ZTCH,375754862,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,50,1,1,TAN,5967571907,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,60,1,1,ZTCH,5967571907,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,70,1,1,TAN,3051507804,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,80,1,1,ZTCH,3051507804,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,90,1,1,TAN,9390502882,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,100,1,1,ZTCH,9390502882,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,110,1,1,TAN,7587041002,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,120,1,1,ZTCH,7587041002,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,130,1,1,TAN,4127180998,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,140,1,1,ZTCH,4127180998,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,150,1,1,TAN,9882476730,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,160,1,1,ZTCH,9882476730,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,170,1,1,TAN,4815617206,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,180,1,1,ZTCH,4815617206,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,190,1,1,TAN,5044914697,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984733,10,414,200,1,ZIA,10,10,10,D011,EUR,02-01-2018,11:12:34,DDP,200,1,1,ZTCH,5044914697,7353176965,7353176965,7353176965,7353176965,DDP,3000207183,3000207183,3000207183,3000207183
1984734,10,521,EV20,98,ZMUN,10,10,10,D011,USD,02-01-2018,11:13:26,DDP,10,1,MUST,ZMUK,5285135721,3307607671,747148635,3307607671,3307607671,DDP,3000548961,3000548961,3000548961,3000218815
1984734,10,521,EV20,98,ZMUN,10,10,10,D011,USD,02-01-2018,11:13:26,DDP,20,1,MUST,ZMUK,1630248515,3307607671,747148635,3307607671,3307607671,DDP,3000548961,3000548961,3000548961,3000218815
1984735,10,226,3,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:11:24,EXW,10,1,MUST,ZMUK,8053347244,1037174008,1037174008,1037174008,1037174008,EXW,3000407771,3000407771,3000407771,3000407771
1984735,10,226,3,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:11:24,EXW,11,1,MUST,ZMUP,3832277172,1037174008,1037174008,1037174008,1037174008,EXW,3000407771,3000407771,3000407771,3000407771
1984735,10,226,3,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:11:24,EXW,12,1,MUST,ZMUP,5268678379,1037174008,1037174008,1037174008,1037174008,EXW,3000407771,3000407771,3000407771,3000407771
1984735,10,226,3,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:11:24,EXW,13,1,MUST,ZMUP,3755243785,1037174008,1037174008,1037174008,1037174008,EXW,3000407771,3000407771,3000407771,3000407771
1984735,10,226,3,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:11:24,EXW,14,1,MUST,ZMUP,422017490,1037174008,1037174008,1037174008,1037174008,EXW,3000407771,3000407771,3000407771,3000407771
1984736,10,341,32,13,TA,4200,10,10,DK20,DKK,02-01-2018,11:14:01,DDP,10,4200,4200,TAN,1627912498,8738262657,8738262657,1417658093,1417658093,DDP,3000538074,3000222178,3000222178,3000538074
1984737,10,652,,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,11:15:32,DDP,10,5900,5902,ZMUK,6336619621,5076914620,5076914620,5076914620,5076914620,DDP,3000522202,3000522202,3000522202,3000522202
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,10,1,MUST,ZMUK,8866214462,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,20,1,MUST,ZMUK,8195559323,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,30,1,MUST,ZMUK,4268795624,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,40,1,MUST,ZMUK,331072399,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,50,1,MUST,ZMUK,9910141442,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,60,1,MUST,ZMUK,5255236380,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,70,1,MUST,ZMUK,7868545658,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,80,1,MUST,ZMUK,1936460874,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,90,1,MUST,ZMUK,5317985735,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,100,1,MUST,ZMUK,6216821890,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,110,1,MUST,ZMUK,331072399,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,120,1,MUST,ZMUK,1874858811,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,130,1,MUST,ZMUK,6159852386,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,140,1,MUST,ZMUK,6740017482,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,150,1,MUST,ZMUK,1869753246,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,160,1,MUST,ZMUK,8480340387,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,170,1,MUST,ZMUK,2422518039,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,180,1,MUST,ZMUK,6055395579,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,190,1,MUST,ZMUK,9110376442,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,200,1,MUST,ZMUK,7318249376,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,210,1,MUST,ZMUK,9929049425,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,220,1,MUST,ZMUK,4252435451,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,230,1,MUST,ZMUK,4734461889,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,240,1,MUST,ZMUK,3129460043,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,250,1,MUST,ZMUK,9522458984,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,260,1,MUST,ZMUK,369854756,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,270,1,MUST,ZMUK,663443525,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,280,1,MUST,ZMUK,6428764541,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,290,1,MUST,ZMUK,4562854333,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,300,1,MUST,ZMUK,7899006289,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,310,1,MUST,ZMUK,9386394814,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,320,1,MUST,ZMUK,5598775800,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,330,1,MUST,ZMUK,9386394814,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,340,1,MUST,ZMUK,8523578456,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,350,1,MUST,ZMUK,1493882778,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,360,1,MUST,ZMUK,8560450935,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,370,1,MUST,ZMUK,7592247416,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,380,1,MUST,ZMUK,8348194472,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,390,1,MUST,ZMUK,649884549,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
1984738,10,192,,95,ZMUT,10,10,10,D011,EUR,02-01-2018,09:51:14,EXW,400,1,MUST,ZMUK,5080361953,3143487067,3143487067,3143487067,3143487067,EXW,3000572173,3000572173,3000572173,3000572173
